Review	Relabel
색감은 다크브라운이고 재질은 작년보다 좀 더 탄탄해진 느낌이네용 작년엔 살짝 흐물흐물해서 착용감이 좋았는데 이번 시즌꺼는 좀 더 체형보완에 좋은 느낌	1
부드럽고 따뜻하고 고급져보이고 니트는 엘무드입니다	1
사이즈주문지금 니트에 입는것두좋은데 봄에 가벼운 이너웨어랑 입으면 더좋을것같구 화이트계열과 더 잘어울려요	0
배송거의 일주일 걸려왓네여 ㅠㅠ 색감이 생각보다 밝아 더 어린느낌이 많이 나오	0
레이어드용으로샀어요 막입기나쁘지않습니다 괜춘	0
베이지 컬러 무신사에서 입어보고 배송시켰습니다완벽한 첫정장	1
조금 늦은 후기 입니다깡님 유튜브 열리자마자 니티드 폭풍검색해서 차 받은 인 입니다스펙은  입어보니 약간 좀 세미오버오버사이즈 느낌이에요 색상은 선명한 녹색 느낌이구요아쉬운건 오늘 처음 입었는데 니트꼬인부분이 살짝 풀렸다는 정도보들보들해서 좋구요 물량 넉넉해 지면 봄에 하나 더 구입 예정입니다	1
사이즈 좋고 두번째 구메요 가성비 너무 좋아요 ㅎㅎ많이파섾	1
글렌체크패턴 예쁩니다 무탠다드 제품 가성비 최고입니다	1
생각보다 두툼합니다 겨울에 따뜻하게 입을거같아요 목이 생각보다 좁아요 더 따뜻할거 같긴한데 불편할거 같기도 하고 우선 니트인데 물빨래 가능해서 좋고 만듬새도 튼튼해 보이고 피부에 닿았을때 거친느낌은 없어서 잘 입을거같습니다	1
너무 이쁘고 딱 좋아요 잘 입고다닐게요 너무 좋아요	1
스웻셋업으로 하나 샀어요 레이어드했을 때 모자각이 이쁘지 않아서 가성비는 딱히	0
재질 핏 색상 착용감 가격까지 모두 완벽합니다	1
색상 핏 재질 완전 만족 길이감이 있어서 너무 좋아요 ㅎㅎ	1
촉감도 너무 부드럽고 사이즈도 마음에 들어요 세일할때 잘 산 것 같아요	1
만원 이내로 셋업 맞추기엔 무탠다드가 최고	1
예전에 구입하고 이번에 크림으로 샀는데 역시 편하고 이쁘네요	1
음 생각보단 그냥 그런데 데일리로 입기 좋구요 큰 기대는 안하시고 입으면 이뻐요	0
깔끔하고 고급스럽게 떨어져서 너무 좋아요 기준에 살짝 길까봐 걱정했는데 적당히 엉덩이 반정도 덮는 수준이라 딱 좋아요할인기간에 득템해서 잘 입고 있습니다	1
두껍고 사알짝 무거운 편이지만 기장감이나 디테일이 매음에 드네요	1
옷 포장부터 품질 핏까지 전부 너무 마음에들어요ㅠㅠ살면서 입어본 니트중에 저한테 가장 잘맞는 것 같아요감사합니다 엘무드 번창하세요	1
옷이 생각보다 따뜻하고 아우터 안에 입으면 이뻐요	1
블레이저 오프라인으로 둘러보다가 마음에 안들어서 그냥 무탠다드 구매했는데 제일 맘에 드네요 가성비 최고ㅎㅎ	1
블레이저 필요해서 사놨는데 역시 베이직으로는 최고	1
품이 너무 너무 커서 허리끈을 묶지 않으면 정말 이상해요허리끈도 잘 풀려서 계속 묶어줘야하고 품이 워낙 크다보니 묶어도 쭈글쭈글 울어요ㅠㅠ그래도 잘 묶으면 전체적인 핏은 예쁘고 무엇보다 따뜻해요코트에 목도리만 매면 한겨울 아닌 이상 웬만한 겨울 추위는 문제 없을듯 싶어요	0
분명 오버핏이라 그랬는데 생각보다 작네요 ㅠㅠ 한사이즈 더 크게삿어야하는듯	0
먼저 사이즈 허리사이즈에 맞춰서 구매했는데 한치수 크게사도 될뻔했습니다ㅎㅎ조금 아쉽지만 디자인이 너무 이뻐서 만족합니다 이쁘게 잘입을게요	0
니트 스웨터 너무 도톰하고 칼라도 잘빠져서 안에셔츠와코디하면 이쁘게 입을수 있을것 같아요좋은상품 세일해서 득템 했어요잘입을께요 감사합니다 	1
셋업으로 편하게 입기 너무 좋아요회사 출퇴근 전투용으로 딱이예요사진은 급하게 찍느라 셋업이 아님	1
너무 큰 건 싫어서 사이즈표 보고 샀더니 완전 정핏이네요제 키 여성분들 딱 맞춰입으려면 가 좋은데 약간 박시하게 입으려면 도 좋을 것 같아요무난해요 저렴하게 잘 구매했습니다	1
색감이 너무 좋고 기장도 크롭하게 나와서 좋습니다	1
자켓 너무 이뻐요 역시 가죽자켓은 도프제이슨 최고에요	1
너무 좋아요 다 잘 어울리는것같고 최고입니다 역시 믿고사는 갓탠다드	1
이너로 입으니 부드럽고 좋아요밝은 색상도 하나더 구매할 생각입니다	1
정말 이쁘고 색감도 갬성지고 너무 좋아요 아주 만족합니다	1
적당한 정사이즈에 색감이랑 핏 이쁩니다 가격대비 최고인듯	1
첨에 색이 쨍하다고 생각 했는데 막상 입어 보니 그렇게 쨍하지 않았고요 쫌 괜찮았어요	0
너무 심플해서 다른ㄴ 색도 괜찮았을 듯 이너로는 딱입니다	1
핏이 요즘 트렌드에 잘 맞는 느낌이긴 한데 보온성은 그다지 좋지 않아요 초겨울까지는 가능할듯	0
요즘 날씨에 추울때입다가 더워지면 벗으면 되서 너무 좋아요 이쁘기도 하구여	1
그렇게 짱짱하진 않고 가성비 상품 정도입니다 지퍼 잠그다가 옷 찢어버릴뻔했습니다	0
코트 이너로도 너무 좋고 부드러워요 세미 오버핏으로 잘 맞아요	1
어디 나갈때 검은티 흰티 번갈아 가면서 입을수 있어서 너무 좋아요	1
가성비 블래이져 깡패네요 무난무난합니다 최고	1
세탁하기전에 엄청 예뻤는데 역시 세탁후에는 레직기가 사라지네요 좀 아쉽습니다	0
짧은 건 사이즈도 짧아서 그냥  사서 딱 맞게 입는 게 예뻤을 것 같아서 아쉽지만 세트로 입으니 너모 예뻐요	0
여자친구 사줬는데 너무 만족해하네요 캐시머어도 함유돼서 고급지고 따듯해요 저금 무겁긴하네요 남자분들이 입으면 기장이 짧을듯	1
바디프로필 찍으려고 급하게 샀는데 재질도 싼티는 안나고 캐주얼하게 잘 입을수 있을거 같네요 가성비 최고	1
올 가을 겨울 코트 입문하게 되었는데 너무 좋아요 두께감 보온성 둘다 갖춰져서 올 겨울 문제 없을거 같아요	1
검정색 체리색 똑같은  로 시켰는데체리색이 엄청 크네요  정도 되요 	0
제가 생각하던 딱 그대로의 사이즈에요 발목까지 덮어주고 착용감도 편안합니다 그리고 무엇보다 깔끔하고 예뻐요 지금이 겨울이라 밖에 입고 다니기는 힘들 것 같지만 날씨 풀리면 제 최애템이 될 것 같습니다 많이 팔리는 건 이유가 있어요 진짜 최고임	1
브라운이지만 살짝 퍼플끼가 돌긴하지만 원하던색상찾아서 좋네요	1
역시 믿고 사는 엘무드 니트 촉감 넘 좋아요 진짜 강추	1
가성비 최고네요 좀 싼티날까 걱정했는데 그런걱정없습니다 사이즈가 살짝만 더 작았으면 좋겠지만 가성비 너무 만족합니다	1
가격 대비 재질이나 모든면이 맘에 듭니다 역시 무신사	0
너무 이쁘고 감이 너무 좋아요하늘하늘 감이라 시원해요	1
블랙 색상에 이어 그레이도 구매햇습니다오버핏말고 포멀하게 입으려면 제사이즈에 가면 됩니다 팔은 좀 줄여야겟네요제품은 가격대 최고 품질인듯하네요	1
원단도 탄탄하고 도톰해서 핏이 좋네요캐시미어가 들어가서 탄탄한 원단치고 부드럽습니다	1
최고의바지 입니다 컬러별로 전부 구매예정 입니다	1
엘무드의 니트가 좋다는 건 알고있었지만 실제로 입어보니 너무나 이쁜 세미오버핏에 부드러운 감촉까지 더할 나위가 없는 니트였습니다 심지어 시보리 부분이 얇게 나와있는 부분으로 더욱 미니멀하게 옷이 표현되어 세련된 느낌까지 있었습니다	1
보풀이 많이 생기고 생각했던 것 보다는 별로네요 그래도 잘 입겠습니다	0
기대를 많이해서 그랬나 생각보다 좀 아쉽네요좀 꺼끌거려서 긴팔이너 없으면 입기 힘들거 같고 얼마 안입었는데 살짝 보풀 같은것도 올라오는거 같아요 퀄리티는 좋은거 같습니다 튼튼하고 생각보다 묵직하네요	0
기본 오버핏 코트입니다 길이도 길고 품이 커서 체구가 작으신 분들은 많이 클 것 같아요 보온은 기대 안하고 샀는데 생각보다는 따뜻하고 포근합니다	1
역시 무탠다드가 짱입니다 모든 제품이최고네요	1
쿠앤크 처럼 반점있어요 바지는 편해요지금 입기 좋네요	0
맘에 듭니다 사이즈도 딱좋아요 너무 좋아요 아주	1
사진에 첨부 된 것처럼 핏감은 정말로 근래 산 것들 중에  좋다고 생각을 했지만 화요일날 배송온 상품을 기껏해봐야 집에서 입고 오늘금요일날 버스타고 직장왔다 갔다 했을 뿐인데 보풀이 정말 너무 심각하게 나네요 처음배송오고 뜯었을 때 재고창에 있는 니트 본연의 꿈꿈한 냄새를 문제삼을 생각은 전혀 없지만 딱히 세탁하긴 귀찮아서 섬유살균스프레이소독제 뿌리고 섬유향균제 냄새잡아주려고 향수 뿌린 게 다인데 좀 이건 좀 심한 거 같아요 스파오 유니클로같은 브랜드 가디건이랑은 비교도 안 되고 글쎄요 보세도 이 정도는 아닐 거 같네요 핏은 정말 예쁘니까요 나는 매일 보풀제거기로 손을 보겠다 하시는 분만 할인쿠폰 잔뜩 맥여서 구매하셨으면 좋겠어요  제 지인이 산다고 하면 말릴 것 같아요	0
넘 예뻐요 커피맛 날 것 같은 쿨톤갈색약간 도톰하고 까슬하면서도 촉감 좋아요핏도 색도 넘 예뻐서 맘에 들어요	1
간단하게 입기 너무 좋아요 바지랑 색 맞춰입으면 더 좋음	1
미니멀하게 편하게 입기 딱 좋습니다러너 류와 매칭하면 최고	1
가을바지용으로 샀는데 너무 좋아요 잘 입고 다닐게요	1
일단 핏이 너무  예쁘게 떨어지네요신축성도 너무 좋아요겨울에입기는 얇아요	1
정사이즈로 주문했는데 사이즈 타이트 하지도 않고 박시하지도 않는 딱 적당합니다월 민주항쟁이 일어났고 머머리장군이 내려온 의 숫자가 가슴에 있으니 가슴이 웅장해집니다 모두 일동 묵념하고 가겠습니다  한게 아쉽습니다 가 이정도였나 싶게 만들었지만 이뻐서 봐줍니다	0
아주 기본적인 블랙 니트 가지고 싶었는데 싼 가격에 잘 구매하였습니다	1
봄맞이 니트로 제격입니다엘무드로 입문 했는데 부드럽고 이뻐요	1
엘무드니트가 유명하다해서 샀는데 정말 굿이네요	1
색감은 사진이랑 거의 비슷하고 딱히 까슬거리지도 않아서 그냥 맨살에 입어도 괜찮아요두께도 너무 얇지도 두껍지도 않아서 활용도는 높을듯 총장은 빼입 넣입 둘다 이쁜데 사진은 넣입이에요	1
받자마자 너무 챠르르해서 놀랬어요질이 완전 좋네요 비싼 자켓이 울고갈듯신축성있어서 너무 좋아요	1
아래쪽 시보리는 잡아주는건 없고 길이하고 어깨는 오버하게 맞네요	0
사이즈가 아우터 입기엔 좋은데 이너로 입기엔 너무 두꺼움 이 정도로 두꺼울 줄은 몰랐는데 아쉽네요	0
역시 무탠다드 가성비 최고네요 핏도 딱 잘맞고 색감도 예상한 그대로 입니다	1
골반쪽으로 갈수록 좁아지는거같아서 불편해요 ㅜㅜ 사이즈 작아서 안맞아요 ㅠ	0
적당한 사이즈에 보머 자켓이라 일반 라이더랑 다르게 캐주얼 미니멀로 다 활용 가능해 너무 좋아요	1
무난하니 정말 예쁘고 일단 핏이좋아요 무탠다드최고	1
이게 색깔은 예쁜데 밑단 시보리 그냥 힘이 하나도 없고 품은 작은 느낌이에요 걍 보통 안에 반팔 흰티 레이어드해서 입으면 어느정도 잡아줌 	0
탄탄하고 색감이 넘 이뻐요 깔별로 모으는 중입니다 ㅎㅎ	1
ㅎㅎ 재구매의사있어요 너무 이뻐요 다른색도 굼매하려구요	1
진심으로 엄청나게 최고요 좋습니다 정말 최고에여	1
바지가 나팔바지핏이라 쫌 아쉽긴한데 색감이 너무예뻐요	0
생각보다 얇아서 실망했지만 그래도 너무 예뻐요 사세요	0
무신사 셋업 최고에요 다른색상도 구매예정입니다	1
니트 필요했는데 싸게 잘 샀어요 디자인도 좋고 옷감도 좋네요 겨울에 입기에도 따뜻해요	1
블랙계열과 매치하려던 그레이 슬랙스 찾던 중에 추천받아서 샀는데 역시였습니다 최고에요 ㅎㅎ	1
미니멀하게 입을 수 있는 라운드넥 가디건을 찾다가 사본 녀석옷 자체는 이쁘지만 사이즈가 조금은 커서 잠궈서 입기 보다 풀고 입는 편이 이쁘다잠궈서 입으면 조금은 어벙해보인다 조금만 일찍 알아차렸다면 사이즈 교환을 했을텐데아쉽다	0
캐쥬얼 반팔티로 최고입니다 비침도 없고 딱 보정되네요	1
화란니트 엘무드 라벤더 진짜 사랑해요 색감은  스모크한 자주색 라벤더 색상이라고 생각하시면 될거같아요작년에 제주색 처럼 너무너무이쁘고 살이쪄서 에서 으로 한사이즈 업했는데 더 이쁜거같아요  소매가 조금길지만 오버한 맛에 입는거같아요  그런데  화란 사이즈랑  이랑 많이다르네요 그래서 한치수 업했습니다 진짜 엘무드 여전히 평정심를 잃지 않아서 또 찾게되는데요 작년에도 시이전에 주문하면 다음날 도착하는데 요즘 코로나때문에 물류증가 인원부족으로 인해서 늦는데 엘무드만 오전주문 다음날 오후도착 너무 좋네요 진짜 단골안할수가 없습니다 라벤더 왜 안사세요 흔해빠진 크림 블랙 모카 말고 새로운 색상에도전하는 것 어떠세요	1
로고도 이쁘고 후드도 이뻐서 완벽한 후드티예요	1
역시 믿고사는 스탠다드 슬렉스입니다완벽한 핏 적절한 두께감 모두 만족스럽습니다	1
와이드 팬츠에 흰티랑 레이어드해서 입으면 이뻐요	1
너무 좋아요 개째 구매합니다 가성비 갑 이가격에 이퀄리티 강추	1
사이즈 고민 엄청 했는데 왠만하면 에스 사셔도 될거같흠돠 질부터 길이까지 맘에안드는게 없음	1
초록색 포인트컬러를 원해서 수아레니트 한번 더 샀습니다 믿고살만한 가성비최고아이템	1
무탠다드 슬랙스 샀었는데 핏이 너무 좋아서 두번째 구매합니다 컬러가 차콜인데 검은빛이 많이 돌아서 좀 아쉽네요ㅠㅠ	0
